feature,model_vars,default
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_max_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_min_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_mean_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_max_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_min_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_mean_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_max_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_min_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_mean_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_max_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_min_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_mean_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_max_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_min_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_mean_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_max_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_min_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_mean_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_max_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_min_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_mean_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_max_daily_consumption_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_max_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_min_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_mean_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_max_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_min_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_mean_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_max_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_min_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_mean_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_max_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_min_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_mean_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_max_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_min_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_mean_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_max_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_min_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_mean_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_max_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_min_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_mean_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_max_daily_consumption_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_max_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_min_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_mean_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_max_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_min_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_mean_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_max_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_min_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_mean_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_max_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_min_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_mean_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_max_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_min_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_mean_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_max_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_min_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_mean_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_max_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_min_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_mean_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_max_daily_consumption_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_max_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_min_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_mean_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_max_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_min_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_mean_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_max_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_min_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_mean_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_max_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_min_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_mean_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_max_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_min_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_mean_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_max_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_min_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_mean_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_max_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_min_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_mean_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_max_daily_consumption_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_max_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_min_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_mean_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_max_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_min_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_mean_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_max_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_min_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_mean_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_max_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_min_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_mean_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_max_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_min_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_mean_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_max_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_min_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_mean_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_max_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_min_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_mean_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_max_daily_consumption_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_max_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_min_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_mean_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_max_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_min_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_mean_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_max_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_min_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_mean_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_max_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_min_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_mean_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_max_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_min_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_mean_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_max_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_min_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_mean_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_max_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_min_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_mean_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_max_daily_consumption_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_max_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_min_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_mean_consumption_rate_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_max_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_min_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_mean_consumption_rate_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_max_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_min_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_mean_consumption_rate_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_max_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_min_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_mean_consumption_rate_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_max_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_min_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_mean_consumption_rate_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_max_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_min_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_mean_consumption_rate_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_max_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_min_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_mean_consumption_rate_182d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_centrelinkpension_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_familybenefits_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_jobseeker_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_carersbenefits_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childsupport_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_youthallowance_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_parentingpayment_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_nationaldisabilityinsurance_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_vetaffairs_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_parentalleavepay_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childcaresubsidy_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_educationentrypayment_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_nationaldisabilityinsurancescheme_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childdisabilityassistancepayment_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childdisabilityassistancepa_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpayments_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_trend_slope_7d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_centrelinkpension_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_familybenefits_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_jobseeker_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_carersbenefits_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childsupport_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_youthallowance_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_parentingpayment_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_nationaldisabilityinsurance_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_vetaffairs_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_parentalleavepay_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childcaresubsidy_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_educationentrypayment_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_nationaldisabilityinsurancescheme_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childdisabilityassistancepayment_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childdisabilityassistancepa_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpayments_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_trend_slope_14d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_centrelinkpension_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_familybenefits_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_jobseeker_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_carersbenefits_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childsupport_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_youthallowance_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_parentingpayment_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_nationaldisabilityinsurance_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_vetaffairs_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_parentalleavepay_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childcaresubsidy_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_educationentrypayment_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_nationaldisabilityinsurancescheme_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childdisabilityassistancepayment_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childdisabilityassistancepa_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpayments_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_trend_slope_28d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_centrelinkpension_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_familybenefits_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_jobseeker_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_carersbenefits_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childsupport_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_youthallowance_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_parentingpayment_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_nationaldisabilityinsurance_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_vetaffairs_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_parentalleavepay_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childcaresubsidy_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_educationentrypayment_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_nationaldisabilityinsurancescheme_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childdisabilityassistancepayment_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childdisabilityassistancepa_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpayments_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_trend_slope_56d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_centrelinkpension_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_familybenefits_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_jobseeker_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_carersbenefits_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childsupport_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_youthallowance_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_parentingpayment_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_nationaldisabilityinsurance_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_vetaffairs_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_parentalleavepay_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childcaresubsidy_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_educationentrypayment_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_nationaldisabilityinsurancescheme_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childdisabilityassistancepayment_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childdisabilityassistancepa_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpayments_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_othercentrelink_governmentpa_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_colcconcessions_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_mobilityallowance_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_stillbornpay_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_schoolkidsbonus_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_disabilitypension_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_emergencypayment_trend_slope_84d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_centrelinkpension_trend_slope_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_familybenefits_trend_slope_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_jobseeker_trend_slope_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_carersbenefits_trend_slope_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_childsupport_trend_slope_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_youthallowance_trend_slope_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_parentingpayment_trend_slope_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_nationaldisabilityinsurance_trend_slope_168d,model_vars_income,-1000000
bank_txn_income_centrelink_3rdparty_vetaffairs_trend_slope_168d,model_vars_income,-1000000
