feature,model_vars,defalut,default
bank_txn_category_debt_collection_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_utilities_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_utilities_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_subscription_tv_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_subscription_tv_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_entertainment_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_entertainment_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_transport_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_transport_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_donations_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_donations_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_rent_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_rent_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_non_sacc_loans_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_non_sacc_loans_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_external_transfers_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_external_transfers_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_fees_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_fees_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_debt_consolidation_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_debt_consolidation_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_gambling_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_gambling_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_internal_transfer_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_internal_transfer_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_insurance_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_insurance_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_travel_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_travel_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_centrelink_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_centrelink_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dishonours_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dishonours_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_credit_card_repayments_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_credit_card_repayments_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_groceries_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_groceries_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_personal_care_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_personal_care_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_health_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_health_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_wages_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_wages_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_telecommunications_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_telecommunications_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dining_out_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dining_out_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_education_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_education_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_wages_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_wages_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_benefits_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_benefits_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_other_credits_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_other_credits_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfers_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfers_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfer_internal_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfer_internal_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfer_external_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfer_external_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_essentials_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_essentials_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_housing_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_housing_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_utilities_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_utilities_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_communications_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_communications_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_healthcare_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_healthcare_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_education_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_education_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transport_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transport_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_household_daily_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_household_daily_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_recurring_bills_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_recurring_bills_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_memberships_subs_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_memberships_subs_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_dining_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_dining_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_entertainment_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_entertainment_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_retail_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_retail_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_travel_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_travel_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_personal_care_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_personal_care_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_pet_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_pet_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_donations_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_donations_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_discretionary_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_discretionary_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_sacc_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_sacc_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_non_sacc_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_non_sacc_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_cc_repayments_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_cc_repayments_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_consolidation_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_consolidation_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_fees_overdraft_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_fees_overdraft_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_collections_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_collections_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_gambling_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_gambling_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_risk_obligations_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_risk_obligations_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_risk_discretionary_share_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_risk_discretionary_avg_ticket_14d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_income_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_debit_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_burn_rate_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_saving_rate_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_income_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_expense_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_all_other_credits_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_all_other_credits_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_automotive_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_automotive_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_pet_care_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_pet_care_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_home_improvement_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_home_improvement_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_sacc_loans_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_sacc_loans_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_department_stores_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_department_stores_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_gyms_and_other_memberships_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_gyms_and_other_memberships_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_overdrawn_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_overdrawn_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_information_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_information_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_retail_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_retail_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_debt_collection_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_debt_collection_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_utilities_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_utilities_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_subscription_tv_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_subscription_tv_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_entertainment_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_entertainment_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_transport_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_transport_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_donations_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_donations_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_rent_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_rent_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_non_sacc_loans_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_non_sacc_loans_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_external_transfers_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_external_transfers_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_fees_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_fees_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_debt_consolidation_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_debt_consolidation_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_gambling_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_gambling_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_internal_transfer_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_internal_transfer_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_insurance_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_insurance_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_travel_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_travel_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_centrelink_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_centrelink_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dishonours_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dishonours_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_credit_card_repayments_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_credit_card_repayments_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_groceries_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_groceries_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_personal_care_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_personal_care_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_health_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_health_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_wages_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_wages_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_telecommunications_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_telecommunications_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dining_out_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dining_out_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_education_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_education_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_wages_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_wages_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_benefits_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_income_benefits_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_other_credits_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_other_credits_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfers_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfers_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfer_internal_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfer_internal_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfer_external_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transfer_external_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_essentials_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_essentials_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_housing_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_housing_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_utilities_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_utilities_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_communications_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_communications_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_healthcare_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_healthcare_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_education_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_education_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transport_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_transport_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_household_daily_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_household_daily_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_recurring_bills_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_recurring_bills_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_memberships_subs_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_memberships_subs_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_dining_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_dining_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_entertainment_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_entertainment_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_retail_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_retail_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_travel_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_travel_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_personal_care_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_personal_care_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_pet_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_pet_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_donations_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_donations_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_discretionary_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_discretionary_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_sacc_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_sacc_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_non_sacc_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_non_sacc_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_cc_repayments_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_cc_repayments_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_consolidation_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_debt_consolidation_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_fees_overdraft_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_fees_overdraft_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_collections_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_collections_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_gambling_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_gambling_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_risk_obligations_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_risk_obligations_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_risk_discretionary_share_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_cluster_risk_discretionary_avg_ticket_28d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_income_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_debit_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_burn_rate_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_saving_rate_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_income_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_global_expense_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_all_other_credits_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_all_other_credits_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_automotive_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_automotive_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_pet_care_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_pet_care_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_home_improvement_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_home_improvement_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_sacc_loans_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_sacc_loans_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_department_stores_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_department_stores_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_gyms_and_other_memberships_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_gyms_and_other_memberships_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_overdrawn_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_overdrawn_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_information_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_information_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_retail_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_retail_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_debt_collection_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_debt_collection_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_utilities_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_utilities_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_subscription_tv_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_subscription_tv_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_entertainment_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_entertainment_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_transport_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_transport_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_donations_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_donations_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_rent_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_rent_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_non_sacc_loans_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_non_sacc_loans_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_external_transfers_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_external_transfers_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_fees_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_fees_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_debt_consolidation_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_debt_consolidation_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_gambling_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_gambling_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_internal_transfer_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_internal_transfer_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_insurance_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_insurance_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_travel_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_travel_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_centrelink_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_centrelink_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dishonours_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dishonours_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_credit_card_repayments_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_credit_card_repayments_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_groceries_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_groceries_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_personal_care_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_personal_care_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_health_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_health_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_wages_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_wages_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_telecommunications_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_telecommunications_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dining_out_share_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_dining_out_avg_ticket_56d,model_vars_category,-1000000,-999999.99999
bank_txn_category_education_share_56d,model_vars_category,-1000000,-999999.99999
